city,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10
Edwardsville,0.017203115,0.023838643,0.0009938623,0.0105130775,0.049287234,0.0012771478,-0.008097269,0.029692302,-0.011463556,0.017049681
SouthBradenton,-0.014860667,0.015141451,-0.02182913,0.014127416,-0.051701345,-0.043804485,0.012411023,-0.0019873371,-0.017439073,0.0020036555
Fairland,-0.005749258,0.049644623,-0.109173745,0.03424784,-0.01400494,0.03296402,-0.07008437,-0.096056126,-0.026626129,-0.086041935
PalmSprings,-0.043647952,0.007960416,-0.02153057,-0.025094928,-0.03208851,-0.02817482,-0.026306815,0.011077429,-0.025706273,0.0046991208
Rosemount,0.055797875,-0.05953967,-0.051162604,-0.023305431,0.026015002,0.05035912,-0.0030788688,0.017731467,0.033087336,0.018765436
FountainHills,-0.02537147,-0.013450608,-0.02362801,0.012232766,-0.022300787,-0.030095702,0.0252834,-0.005037165,0.022015192,-0.033100005
Belvidere,0.03789824,-0.025668224,-0.004758361,0.049941566,0.034556158,-0.032532208,-0.024840105,0.01872169,-0.024215769,0.020560613
MiddleRiver,-0.001665285,0.045543984,-0.07950855,0.008251207,-0.020291235,0.031461276,-0.036475945,-0.07999316,-0.012878055,-0.039874263
Muskego,0.023909407,-0.029209537,-0.007449401,0.051483203,0.034674652,-0.0314039,-0.042327188,0.002890555,-0.031071484,-0.0026905618
Levittown,-0.060571097,-0.0067948154,0.051190965,-0.02068906,-0.022930598,-0.015572111,-0.039836463,-0.009111009,-0.04705817,0.013949773
Hazelwood,0.046152912,0.027993966,-0.0013501932,0.045810275,0.071589164,-0.023079414,-0.02103204,0.05684417,-0.019287705,0.044621523
Scottsbluff,0.005523377,-0.029334914,0.021539807,-0.0054441206,-0.008350629,0.015693882,-0.008914996,0.013696027,-0.0080969455,0.01044797
Fresno,-0.0155089,0.024903854,-0.036612093,-0.08956209,0.052629195,0.007971064,0.047862764,0.025965776,-0.07637759,0.054097645
Ridgewood,0.015529613,0.028449895,0.09948772,-0.10262259,-0.013928014,0.0032267417,0.036250807,-0.14227012,-0.046268377,-0.013397643
YuccaValley,-0.034022238,-0.015030677,0.025279943,-0.0018934659,-0.016880678,-0.030209702,0.025271099,0.013280845,-0.013208842,0.002073732
Branson,0.0014186583,-0.009949661,0.006304999,-0.019043952,0.004765021,0.013938361,0.009591944,0.017529804,0.011268994,0.009053228
BalchSprings,0.0013109324,0.05010881,-0.024621354,-0.11583503,0.080994,0.01284453,0.053674933,0.019215053,-0.07405027,0.025342029
UniversityPark,-0.002071871,0.023019588,-0.02626069,-0.11764694,0.06547271,0.0130911395,0.064944014,0.03327754,-0.07482308,0.04013451
TimberwoodPark,-0.020267598,0.015468971,-0.008164691,-0.046137918,0.029071096,0.005041504,0.026777321,0.0121367145,-0.03639955,0.03701012
DePere,0.019334482,-0.028782459,-0.00978653,0.032806195,0.03722101,-0.014444231,-0.041855793,-0.0019941982,-0.013500174,-0.0032360624
Socastee,-0.020213708,-0.0018435816,-0.010242893,0.012670646,-0.019673204,-0.0031342956,0.0018936251,0.010375673,-0.00017712265,-0.008848205
Terrytown,-0.026872773,0.008130123,-0.054471955,-0.013739137,0.00052782695,-0.007628013,0.0016661596,0.004488711,-0.018209007,0.040066715
Fajardo,-0.05874289,-0.004704428,0.043115616,-0.018711554,-0.02425952,-0.018492943,-0.0415254,-0.0051346715,-0.04687034,0.01317996
Wilsonville,0.14067924,0.03785757,-0.054348625,-0.0948319,-0.14249498,0.0023508808,-0.00023067277,0.04245611,0.01201226,-0.053835433
Riverbank,0.01195705,0.05184356,0.009276355,-0.04100789,0.014191982,-0.039145857,-0.0054609408,0.02662783,0.07945304,-0.021386635
NorthLaurel,-0.004052147,0.027092084,-0.059193768,0.012011534,-0.0059198355,0.044462524,-0.027020637,-0.089704864,-0.02001875,-0.07116786
Walker,0.018791229,-0.018725267,0.0074033905,0.050794765,0.029322278,-0.020380195,-0.021096308,-0.016119303,-0.038717836,-0.008866807
Wyandotte,0.054584026,-0.027848713,0.0020773192,0.106497,0.02389653,-0.01949228,0.054260746,-0.024184775,-0.048275787,-0.0052602952
ForestLake,0.06625325,-0.0515237,-0.041815054,0.014613578,0.07037077,0.018382262,-0.05282961,0.018318519,-0.005466905,0.036660556
ChesapeakeBeach,-0.006942782,-0.0005934628,-0.064467445,0.028585682,0.007650348,0.028317288,-0.0011362549,-0.026615925,0.010818296,-0.04481785
PalmCity,-0.03522666,0.0060733315,-0.0012681066,-0.018541263,-0.035315786,-0.019871349,-0.008412936,0.0032393937,-0.019012166,0.008305842
Clarksburg,-0.0055156215,0.025840534,-0.039137255,0.019386148,0.007819243,0.03409962,-0.010775513,-0.07908788,-0.011467083,-0.063908115
SouthElgin,0.04876074,-0.031941377,0.0013540825,0.06886398,0.050835248,-0.04072797,-0.04323381,0.02054411,-0.044591032,0.019899454
AuburnHills,0.010761977,-0.017402723,0.027901005,0.09514307,0.037934467,-0.052751195,-0.019713001,-0.05750713,-0.105661005,-0.050192654
NorthTustin,0.014492691,-0.04330709,-0.08849033,-0.028666077,0.077001564,-0.08705744,0.023742868,0.034979537,0.15800531,0.0049751317
Ontario,0.029703053,0.018785277,-0.016699286,-0.05329158,0.0018737944,0.010409414,-0.011324451,0.041493285,0.022642437,-0.045698892
MelrosePark,0.08811837,-0.041778486,-0.026188836,0.11738431,0.0556245,-0.096447736,-0.04792371,0.0218169,-0.09909551,0.039115462
NortonShores,-0.0044854856,-0.00943758,0.00811743,0.034604747,0.018909344,-0.02105211,-0.037542276,-0.013738217,-0.03958214,-0.010932408
Kernersville,-0.015122638,0.0048898975,-0.01752322,0.0033976138,-0.00059510936,0.016689906,0.0047807987,-0.016837968,0.0059962743,-0.031851172
Herndon,-0.0023637665,0.012379076,-0.034200925,0.02006143,0.01324364,0.042748883,-0.016138617,-0.06865462,-0.015488575,-0.08054386
Emporia,-0.0052700536,-0.0073670945,0.015678762,-0.0086025465,0.008387323,0.0053752884,-0.0049618892,0.01476208,0.0075242133,0.013581958
Prosper,-0.013393349,0.017726198,-0.023027861,-0.04739562,0.03489704,-0.012372551,0.015669292,0.01993839,-0.03402809,0.04146075
RockvilleCentre,0.0048575713,0.061883897,-0.11692274,0.019122219,-0.049219593,-0.0047517875,-0.0739205,-0.14845742,-0.02199318,0.050981387
PalmettoBay,-0.032331746,0.028291697,-0.04430512,0.0029746892,-0.051870678,-0.054952916,-0.0233482,0.019448457,-0.014997712,-0.01884951
Suitland,0.0077590616,0.032186285,-0.1408683,0.058266517,-0.0023129613,0.04399917,-0.048356455,-0.0662995,-0.006171356,-0.07959973
Lathrop,0.016310897,0.08206165,0.020141054,-0.07044245,0.047603015,-0.027838284,-0.018499536,0.031401977,0.11746673,-0.016623622
LomaLinda,0.0046071247,-0.028980806,0.0076272534,0.019798283,-0.007828143,-0.04399087,0.10787769,-0.010327955,0.030277126,0.030988742
Watauga,-0.009773066,0.0069549247,-0.019642562,-0.08783894,0.047915846,0.02165165,0.045105297,0.038913995,-0.050549507,0.05081926
HomerGlen,0.08007278,-0.037593503,-0.007688126,0.0623593,0.041748967,-0.04979759,-0.0049321475,0.039870467,-0.030469263,0.058069006
Tifton,-0.029653562,0.00084852957,-0.012025897,0.0067362245,-0.023421653,-0.008673665,-0.00915305,0.011998313,-0.009593196,0.009774754
Dinuba,0.00598611,0.025231354,-0.0053514037,-0.036065098,0.0029546677,-0.026386831,-0.008607078,0.013948468,0.03865219,-0.022664467
Westmont,0.08920945,-0.046839055,-0.0133681875,0.08424422,0.059216607,-0.06707888,-0.034722004,0.040255025,-0.06337712,0.045170847
Opelousas,-0.024236655,-0.004409224,-0.011892169,-0.015875617,-0.0036175426,0.007192543,0.0029437856,0.01042417,-0.0090714395,0.031384606
Camas,0.035874043,0.012431864,0.003421073,-0.04055212,-0.05550382,-0.009218732,-0.025960974,0.041244317,-0.019089047,-0.013536635
Medford,0.010838324,0.06640429,-0.08292587,-0.017399691,-0.039823566,0.007998794,-0.02271391,-0.107052974,0.019558541,0.054588
Trotwood,-0.00081802503,-0.0034415664,0.016297912,0.05172625,0.026839422,-0.0129564395,0.002818887,-0.0013103598,-0.025501117,-0.017866913
WestMemphis,-0.00023441948,0.0069160005,-0.011068944,0.01709448,0.009301218,-0.005264691,0.008787562,0.031745564,-0.0016774927,0.04951062
Collinsville,0.021516785,0.024137456,-0.0053481986,0.00655631,0.052601844,-0.00079722673,-0.0054131844,0.037973084,-0.01997239,0.025555171
Mequon,0.03133571,-0.0402713,-0.013074995,0.08370459,0.05236898,-0.043703616,-0.06401457,-0.0074074487,-0.061554532,0.0072730007
Ellensburg,0.02753767,-0.006971297,-0.0013122662,-0.049424656,-0.019078014,0.0053586327,-0.030513708,0.04044019,0.003772542,-0.039253943
Ottumwa,0.035929896,-0.02020625,0.006972233,0.010333236,0.036600176,0.0060019926,0.004983386,0.025397899,0.02006691,0.027612027
Chantilly,0.00077285786,0.006279567,-0.057258885,0.03291074,0.014937923,0.052578457,-0.021461414,-0.06284736,-0.012415087,-0.08901633
Woodlawn,0.0024329391,0.020430949,-0.09330994,0.044937897,0.0048471717,0.052726235,-0.044535276,-0.073749185,-0.017351545,-0.096480094
Lodi,0.080199994,0.08765323,0.016247183,-0.08442633,-0.020846102,0.006851397,0.051502075,-0.23650184,-0.035605576,0.040382486
Orchards,0.11923237,0.0423607,-0.0427711,-0.080988914,-0.10518653,-0.012187427,-0.020793343,0.07104714,0.0041674725,-0.03019627
SanFernando,0.017476186,-0.03463511,-0.0038216598,0.036608446,-0.0350463,-0.10910256,0.1606354,0.0048468146,0.07376512,0.0630527
Saginaw,-0.02253309,-0.004066491,-0.0011304687,-0.052668575,0.02835784,0.015258064,0.034943957,0.03375037,-0.045821678,0.047802255
Peekskill,0.012490776,0.026881505,0.085712604,-0.09427639,-0.021205591,-0.011981367,0.026001956,-0.11699061,-0.037565775,-0.0067265765
PortAngeles,-0.0066521727,0.009802298,0.01852139,-0.047257684,-0.059635226,-0.017182153,-0.025624646,0.026508817,-0.02143844,-0.0076090554
MillCreekEast,0.08150649,0.0008450409,0.010002845,-0.063788354,-0.11563995,-0.043178555,-0.016612995,0.04945139,-0.012415649,-0.035770386
SunCityCenter,-0.020235503,0.0071179057,-0.031506646,0.006325354,-0.05744961,-0.033112787,0.014406231,0.004335958,-0.01781887,0.0007509028
Inkster,0.026115587,-0.029444665,0.023091262,0.071062125,0.027463043,-0.009816948,0.023982788,-0.025776813,-0.045788143,-0.0279813
Thomasville,-0.03143282,-0.0014142775,-0.0102251945,0.0019375209,-0.016252829,-0.008062903,-0.014645416,0.013301444,-0.012084149,0.010322524
PoncaCity,-0.006699396,-0.005413975,0.016287172,-0.013020898,0.023777302,0.013037929,0.008239012,0.016272973,0.0023248263,0.015644258
Cataño,-0.060571097,-0.0067948154,0.051190965,-0.02068906,-0.022930598,-0.015572111,-0.039836463,-0.009111009,-0.04705817,0.013949773
Tysons,0.00012069382,0.025370562,-0.064815015,0.028421314,0.0025411919,0.041626412,-0.037305694,-0.0900666,-0.02566324,-0.08603444
WestMelbourne,-0.028396599,0.008126865,-0.016452126,-0.0063968096,-0.04225242,-0.028231895,-0.0050213444,0.005978573,-0.025631867,0.00891188
Faribault,0.041190848,-0.044735294,-0.01039061,0.0015371483,0.028486526,0.030538801,-0.016105305,0.018517595,0.018222637,0.01934298
FortWashington,0.0077590616,0.032186285,-0.1408683,0.058266517,-0.0023129613,0.04399917,-0.048356455,-0.0662995,-0.006171356,-0.07959973
Lincolnton,-0.0021182694,0.009769903,-0.017337026,0.013318388,0.0031019158,0.002828296,0.008541188,-0.006248751,0.01294466,-0.019370345
WestSpringfield,0.0024329205,0.020430913,-0.09330984,0.044937875,0.004847194,0.052726284,-0.04453528,-0.07374917,-0.017351553,-0.096480116
Simpsonville,-0.014842034,0.018544937,-0.018478265,0.018335504,0.0023560927,-0.0063712215,-0.010495457,-0.0027002138,0.010432028,-0.01789856
Bailey'sCrossroads,0.0024329391,0.020430949,-0.09330994,0.044937897,0.0048471717,0.052726235,-0.044535276,-0.073749185,-0.017351545,-0.096480094
Okemos,0.015096189,-0.0061653857,0.012182961,0.046238642,0.02261928,-0.019653868,0.0035590925,-0.015513822,-0.03240643,-0.014041613
Ridgeland,-0.020407096,-0.00064482435,-0.028280605,-0.004551885,-0.0027786735,0.0012077347,0.00830033,0.021634318,0.0002376549,0.03987462
CharlesTown,-0.0048157256,-0.006428525,-0.003118771,0.0043235407,0.016417755,0.040586166,0.028001502,-0.038429588,0.010680767,-0.054658104
Waukee,0.056179482,-0.037065312,-0.003420183,0.018284518,0.056616895,0.015276788,0.013878012,0.0368199,0.026558056,0.04410806
SouthPlainfield,0.043459505,0.03178709,0.0273255,-0.044008467,0.010648436,0.063712895,0.10241876,-0.15129893,-0.003643403,-0.014520656
Wadsworth,-0.0077022403,-0.01180667,0.014628349,0.04329,0.026196213,-0.0040739547,0.006437813,-0.0074725975,-0.021095792,-0.03531445
Tumwater,0.044876114,0.007039668,0.016235696,-0.07496075,-0.088871524,-0.013656864,0.0009062231,0.04421595,0.0060155895,-0.044218108
Fairfax,0.0024329391,0.020430949,-0.09330994,0.044937897,0.0048471717,0.052726235,-0.044535276,-0.073749185,-0.017351545,-0.096480094
Candler-McAfee,-0.014454697,0.031590406,-0.033952355,0.06872245,-0.03979507,-0.039325133,-0.0059977397,0.0030079416,0.016856125,0.002210401
OakRidge,-0.010157106,0.017075052,-0.027672954,0.0016532431,-0.05272326,-0.054978535,0.014653281,0.0051453295,-0.022469673,-0.0012733258
Venice,-0.030547133,0.005592523,-0.016700648,0.0014092018,-0.036450226,-0.033460982,-0.0029018614,0.0031454503,-0.027655853,0.010936311
Wright,-0.031148734,-0.00015052687,-0.010151015,0.005085936,-0.01690874,0.0032693588,-0.007373485,0.006511926,-0.017014282,0.017758764
Lincolnia,0.0024329391,0.020430949,-0.09330994,0.044937897,0.0048471717,0.052726235,-0.044535276,-0.073749185,-0.017351545,-0.096480094
NorthPotomac,0.00012069382,0.025370562,-0.064815015,0.028421314,0.0025411919,0.041626412,-0.037305694,-0.0900666,-0.02566324,-0.08603444
Pelham,-0.010139221,0.022506958,-0.040534515,0.024207985,-0.024308048,-0.0077974102,0.008693834,0.020652493,0.010241716,0.050288845
Corsicana,-0.01817003,-0.00028650742,-0.005104175,-0.030638967,0.015805613,0.02061231,0.02259113,0.0045589865,-0.01970373,0.018187437
SealBeach,0.049435496,-0.031962864,-0.122219265,-0.046766613,0.104986064,-0.09386656,-0.0013916511,0.04333715,0.18797542,-0.019204563
FortDodge,0.046188667,-0.039178513,0.0022262966,0.015743662,0.03664891,0.018783605,-0.002344438,0.022102747,0.022544332,0.03837367
Dunkirk,-0.02373577,-0.0070428173,0.015753739,0.0013300859,-0.003308228,-0.0076664407,0.0010627392,-0.012887148,-0.009692466,-0.02949541
Calabasas,0.04876256,-0.047708645,0.028648853,0.04046631,-0.0538383,-0.08632774,0.16194469,0.0071916664,0.041884657,0.061057337
Chalmette,-0.026872773,0.008130123,-0.054471955,-0.013739137,0.00052782695,-0.007628013,0.0016661596,0.004488711,-0.018209007,0.040066715
NorthAugusta,-0.020385874,0.0045335186,-0.009444271,0.020522544,-0.014798574,-0.0031526694,-0.0070875757,0.0025849012,-0.003796317,-0.00768263
PalmRiver-ClairMel,-0.015760979,0.020626066,-0.04177918,-0.008432681,-0.07220105,-0.04136106,0.02732172,-0.002690952,-0.023950098,-0.016715927
MountPocono,-0.010215135,-0.0013734112,0.03332161,-0.027604522,-0.0052126283,0.008196182,0.018250609,-0.034219418,-0.004075318,-0.019405134
Farragut,-0.010414109,0.024865828,-0.0263794,0.022954477,0.005861442,0.010335483,-0.0013051388,0.010024526,0.031232385,-0.0067105405
Jenks,-0.0010062824,-0.0024646914,0.00047964964,-0.03556567,0.01428608,0.020217273,0.028252149,0.017287934,0.011607393,0.03055043
Palatka,-0.031673655,0.000942921,-0.0005737802,-0.004020974,-0.020923208,-0.018236237,-0.001844496,0.009061646,-0.016243935,0.008405237
VanBuren,0.0064336127,-0.003931474,-0.016944246,-0.015232684,0.028732622,0.012638495,0.025166558,0.017079784,0.00012104958,0.033371054
Greeneville,-0.007707247,0.013169777,-0.01866976,0.00547053,-0.0013821656,0.02269683,0.007958077,0.00077957456,0.023763718,-0.00862961
Waycross,-0.029418794,-0.00036137365,-0.015289188,0.0042636725,-0.01833495,-0.00742152,-0.009623915,0.014530574,-0.00718028,0.01013368
HalfMoonBay,0.012743441,0.1351301,-0.013685677,-0.0873268,0.036654387,-0.041077565,-0.0820005,0.052919578,0.06128584,-0.05544251
JacksonvilleBeach,-0.025469223,0.00074710674,-0.024789385,-0.001538916,-0.031293537,-0.02790074,0.0121739125,0.011105506,-0.015951086,0.008411614
NorthLynnwood,0.08150649,0.0008450409,0.010002845,-0.063788354,-0.11563995,-0.043178555,-0.016612995,0.04945139,-0.012415649,-0.035770386
Ilion,-0.013078185,-0.0036848476,0.018488888,-0.009364623,-0.0042072693,0.0076768976,0.024937436,-0.032618478,-0.0039869375,-0.02914059
Rosemont,0.046163864,0.10037731,0.036257654,-0.07111017,0.03612108,-0.042251304,-0.0062418743,0.027422855,0.12652455,-0.035344258
Madisonville,0.010026836,0.005401163,-0.003355825,0.026165282,0.019778278,0.0014675324,0.00040826658,0.027990675,0.007919577,0.019407362
Copiague,-0.010489678,0.047379214,-0.10599242,0.015465351,-0.05417779,0.00049475196,-0.07689231,-0.11026806,-0.013803488,0.039191715
WinterGardens,0.011787634,-0.031084014,-0.02356881,-0.007759014,0.0199342,-0.08715573,0.053030618,0.014385253,0.068937615,0.011731882
Leland,-0.02130458,0.00052300456,-0.014707972,0.015766263,-0.010868238,-0.0066908,-0.0037961015,0.009216809,0.0007211378,-0.014534972
RollingMeadows,0.08164214,-0.048555385,-0.007321822,0.11130789,0.06705156,-0.08559899,-0.050950434,0.023699582,-0.08265013,0.030348184
WekiwaSprings,-0.0063490905,0.032228585,-0.01823438,0.009290196,-0.06684786,-0.06092982,0.04766995,-0.011146762,-0.015455581,-0.021123542
Northdale,-0.027042463,0.012317611,-0.0028934563,-0.005533005,-0.04328913,-0.02868559,0.016655017,0.0013461112,-0.020502202,-0.013016244
FortHood,-0.025565755,0.003579085,0.0007751321,-0.024896853,0.0051611364,0.009973644,0.017391201,0.012194479,-0.026578283,0.030061377
Benbrook,-0.01881102,-0.0042090435,-0.0018729116,-0.039984416,0.014055401,0.017362112,0.041089606,0.027115429,-0.036874298,0.033330895
Zion,0.0012676223,-0.015030193,-0.0048962287,0.08505414,0.023258986,-0.063726045,-0.062108956,-0.020653103,-0.090129614,-0.0058489027
HialeahGardens,-0.02786284,0.035629068,-0.03076348,0.0064590042,-0.054303337,-0.04079249,-0.0136908805,0.010912531,-0.001902194,-0.02930295
Columbus,0.022690047,-0.044605907,0.020823708,0.0047621685,0.017759698,0.018926864,0.011809426,0.01813947,0.035057783,0.041342877
Plainview,-0.02795097,-0.0001848992,0.010408225,-0.02040944,0.006180103,0.012426477,0.0035670497,0.007137538,-0.01401903,0.016402172
Carteret,0.060278483,0.040085535,-0.00862194,-0.024151523,0.0164768,0.07037245,0.09985256,-0.17530553,-0.0055671013,-0.0063771857
WestPuenteValley,0.045016497,-0.052551445,-0.086969584,-0.025902295,0.049508743,-0.09600606,0.044943854,0.030821668,0.13584091,-0.00060773257
LovesPark,0.041075803,-0.03299846,-0.010104852,0.060448207,0.04593126,-0.03397293,-0.026651459,0.019116774,-0.029056735,0.015357791
Lisle,0.08920945,-0.046839055,-0.0133681875,0.08424422,0.059216607,-0.06707888,-0.034722004,0.040255025,-0.06337712,0.045170847
Greenbelt,-0.00908218,0.035673495,-0.11377594,0.029464234,-0.017339472,0.0385292,-0.058615677,-0.07200756,-0.014092233,-0.06469528
GraniteBay,0.0072104894,0.052667007,0.012969778,-0.036212638,0.0038466223,-0.026883354,0.0016603986,0.0012162181,0.060327247,-0.017393462
AllisonPark,-0.025688522,0.021302136,0.0031935459,0.061718933,0.024405207,-0.012026794,0.021711307,-0.04339882,-0.026255349,-0.069831096
Monsey,0.012490776,0.026881505,0.085712604,-0.09427639,-0.021205591,-0.011981367,0.026001956,-0.11699061,-0.037565775,-0.0067265765
Hastings,0.04642651,-0.04108949,-0.03259015,-0.0033294153,0.03538506,0.027566876,-0.010022948,0.017358234,0.019840749,0.017724067
Rockingham,-0.016286198,-0.0006927278,-0.013136011,0.0043301717,-0.0066974885,0.004595072,0.0054714624,0.004326654,0.008744992,-0.0140015595
Auburn,0.008829362,-0.008484332,0.023680348,0.040828574,0.024121528,-0.015659273,0.012544372,-0.012529986,-0.02865508,-0.008162405
Frederickson,0.033238277,0.00018854439,0.017617712,-0.062076245,-0.1000104,-0.017461278,-0.003274359,0.032857265,-0.009213771,-0.025584554
Willoughby,-0.019438349,0.009732521,0.012405343,0.054267857,0.022855321,-0.02850423,0.0017131837,-0.020970482,-0.037496537,-0.04643381
